"","R1_0","R2_0","C1_0","C2_0","r1","r2","K1","K2","e11","e12","e21","e22","h11","h12","h21","h22","a11","a12","a21","a22","m1","m2","w11","w22","R1","R2","C1","C2","steady"
"869",1.51625,1.33025,1.50125,0.95075,1.16675,0.79475,3.8135,2.5325,0.7874,0.5378,0.8638,0.7078,0.32025,0.37575,0.33975,0.13725,2.68375,2.79685,3.48715,3.26875,0.42175,0.66475,0.23585,0.62645,0.120752238781179,0.0192964353277776,0.274240163624681,2.68233087467491e-27,0
"870",1.46075,1.81475,1.74875,0.62675,0.54125,1.99475,3.6755,3.3125,0.565,0.6418,0.791,0.6882,0.22675,0.58675,0.41525,0.47875,0.86245,1.19395,1.33825,3.98635,0.83575,0.97885,0.12065,0.23855,0.927769599705377,1.97661505168833,4.47956662981464e-06,1.42127951421766,1
"871",1.80575,0.73625,1.65725,0.78725,1.37975,1.47875,2.3315,4.9235,0.7578,0.5302,0.8798,0.7594,0.33675,0.21175,0.49625,0.13175,3.48715,0.80005,1.27975,2.38345,0.56575,0.48745,0.91535,0.86045,0.491028471977411,0.408994793914005,0.0952443665900344,0.180482783379876,0
"872",1.59575,1.29425,1.78175,1.03775,1.05575,1.05275,4.6445,4.2845,0.733,0.5774,0.7706,0.6838,0.21075,0.35825,0.42125,0.10275,3.30385,0.78055,1.36165,0.37885,0.38215,0.37945,0.05225,0.19805,0.528721201449362,1.05025782593021,1.15646804982197,1.1402088529558,1
"873",1.01225,1.49975,1.89125,0.52625,1.92575,0.59375,4.4045,3.8885,0.671,0.853,0.8318,0.8474,0.28075,0.18425,0.56125,0.53125,3.67435,0.56605,3.74065,3.81865,0.13015,0.35245,0.22865,0.20975,0.135629322035291,0.0812955944359487,1.6148331260071,5.79242658467428e-05,1
"874",1.21925,1.99025,0.65825,0.63275,0.70325,1.63025,4.5845,2.6975,0.8934,0.8274,0.5558,0.5178,0.27175,0.34325,0.18225,0.41125,0.55825,2.67205,1.30705,2.33665,0.12205,0.13555,0.79475,0.66605,0.140945266864762,0.090990466989993,0.0335048400108635,1.24551654507715,0
"875",1.63775,1.36925,1.34825,0.61025,0.88775,0.63875,3.4295,4.8965,0.8042,0.7238,0.637,0.5334,0.20125,0.33825,0.26825,0.53425,1.12765,0.89755,3.47935,2.17675,0.61975,0.37585,0.84245,0.32045,1.89229183723104,2.16592525968626,1.03887631914026e-141,0.885559492347269,0
"876",0.66275,1.26425,1.39775,0.64625,1.52525,1.32875,4.0415,3.7115,0.7106,0.7606,0.8146,0.6646,0.17125,0.59275,0.51275,0.20575,1.63465,2.69935,3.61585,3.15175,0.54415,0.80425,0.42845,0.08465,2.92319632326681,1.86028304216617,1.63054761820649,3.26714265113041e-55,0
"877",1.72925,1.30925,1.42775,1.73375,1.88225,0.50975,3.6515,3.9185,0.8226,0.7846,0.6546,0.5602,0.38375,0.37025,0.12675,0.33625,1.92325,0.51145,3.19465,2.81245,0.43705,0.83215,0.56075,0.35825,0.524552494428829,0.661719958516808,2.09415371476212,0.000193609508740412,1
"878",1.24925,0.74075,1.39325,0.75425,1.33325,1.61075,4.9145,4.0505,0.7094,0.8394,0.8542,0.8342,0.23225,0.40975,0.55825,0.19725,1.18225,1.29145,3.22585,3.56905,0.93925,0.82405,0.69935,0.06935,0.00517884642145686,0.0742153048385856,4.27232962377604e-193,0.596406400225036,0
"879",0.80675,1.13975,1.72925,1.50125,0.92675,0.84575,4.0955,4.1675,0.8162,0.8598,0.823,0.8466,0.44625,0.47175,0.25075,0.55725,0.69085,0.25015,1.50985,2.44585,0.47845,0.94105,0.32045,0.59405,0.52890893559653,0.222126797305326,6.78436897102334e-39,0.699385525396742,0
"880",0.63725,1.18025,0.56675,1.95575,0.56525,1.54625,4.0265,4.5755,0.575,0.5518,0.6654,0.7874,0.49675,0.20325,0.29775,0.49225,0.76105,3.54175,3.54175,1.70485,0.71065,0.77275,0.06395,0.74345,1.4202005469797,1.71979595762078,0.726315984302767,0.283811302749316,0
"881",1.60175,0.87275,0.50075,1.06325,1.72025,1.13975,4.9895,4.0895,0.7286,0.5438,0.6662,0.8262,0.24325,0.24575,0.19675,0.57425,3.02695,1.94275,3.81085,3.67825,0.67825,0.90685,0.50225,0.38615,2.01955196370861,1.09771275197723,0.59131615028656,1.81982831058331e-44,0
"882",1.07375,1.85375,1.70525,0.80225,1.51325,1.84175,4.5515,3.3575,0.5114,0.7274,0.5166,0.5714,0.38225,0.12625,0.12725,0.38975,1.35775,3.05035,2.57455,1.94665,0.85375,0.17695,0.63545,0.91265,NA,NA,NA,NA,0
"883",1.19075,0.87425,0.87125,1.65125,0.64025,1.63325,3.8435,3.3425,0.8882,0.8286,0.5222,0.8758,0.46875,0.39025,0.34075,0.44525,0.83515,2.41855,0.78835,3.64705,0.98065,0.63325,0.46985,0.76865,1.65178600291587,0.42029517094655,1.54789783747462e-16,1.32732239957104,1
"884",1.40675,1.82975,1.54475,1.54475,1.27025,1.78625,4.6985,4.4255,0.7182,0.799,0.7674,0.5238,0.28825,0.28325,0.39525,0.43175,3.72895,3.86935,3.60415,0.66355,0.38485,0.74845,0.18365,0.87125,NA,NA,NA,NA,0
"885",1.31525,0.72125,1.13675,0.54575,1.39775,0.69275,3.7265,4.3865,0.7214,0.6158,0.5618,0.8266,0.37125,0.18725,0.14375,0.37175,0.98335,3.14395,3.86545,1.30315,0.55315,0.23815,0.35735,0.32315,0.0436058357227035,0.178791680891111,3.17878739332534e-96,1.79976114312832,0
"886",1.81025,1.15625,1.36175,1.05125,1.57625,0.95825,2.2715,4.4765,0.5666,0.6106,0.8278,0.7506,0.17325,0.43925,0.37275,0.39475,1.92715,2.18845,0.64015,3.38965,0.37855,0.46315,0.23945,0.87575,0.576552769721607,0.126546847397961,1.20498902024183,3.66630870069116e-12,1
"887",1.13375,0.52175,1.03625,0.58475,0.89225,1.00625,4.4465,2.8565,0.7542,0.5606,0.5426,0.733,0.47225,0.24325,0.51125,0.16225,2.78515,0.92485,3.71335,2.16505,0.85735,0.92035,0.79205,0.56615,1.24059995291448,1.43067610101543,0.0015057390566292,0.390707179220937,0
"888",1.51175,1.85825,1.98425,1.98725,0.84575,0.52475,4.3265,2.3105,0.5606,0.5022,0.6218,0.8034,0.13475,0.18975,0.26175,0.38025,1.22125,0.17215,2.36395,1.79065,0.96895,0.25525,0.64175,0.61205,0.154052111568926,0.0821319984712675,-4.94065645841247e-324,0.638563961092603,0
"889",1.63325,1.99325,0.76925,0.91475,1.35275,1.98725,4.6655,4.8755,0.6826,0.5558,0.5762,0.7234,0.37325,0.58825,0.45775,0.23925,2.09485,0.30865,0.71425,3.06985,0.93655,0.25255,0.63095,0.30695,0.0935445669943388,0.075606084158622,3.38864192768063e-283,2.06141800714079,0
"890",1.46525,1.06325,1.81025,1.71275,0.69725,1.37375,4.5785,2.7755,0.8598,0.515,0.857,0.6018,0.13675,0.42475,0.40625,0.49525,2.59015,1.66975,0.15265,0.31255,0.97705,0.42535,0.44735,0.15305,1.16406186209624,1.61485577761352,1.02160114255229,8.6502389064153e-18,1
"891",0.97625,1.69775,1.57775,0.70325,0.64475,0.53675,3.1415,2.6645,0.7938,0.5706,0.8802,0.6906,0.49275,0.54425,0.46075,0.38125,1.97395,0.62455,3.05035,2.39905,0.91675,0.75385,0.51305,0.83705,0.679150920735043,0.146692810213706,1.07168024957193e-112,0.138230294655418,0
"892",0.99425,1.84175,1.30775,1.21475,0.84425,1.38125,3.0215,4.9775,0.6034,0.6086,0.8462,0.8258,0.11475,0.13125,0.43075,0.46075,2.39125,1.23685,2.91775,3.48715,0.72235,0.42085,0.81365,0.72635,NA,NA,NA,NA,0
"893",0.72575,1.98875,0.64025,1.76375,0.80225,0.77075,3.4205,4.7495,0.6954,0.5006,0.7202,0.7474,0.33175,0.54075,0.36175,0.43775,0.13705,3.25315,1.23295,1.53325,0.23275,0.35425,0.58145,0.62825,0.0210892102185155,0.00980391930040372,3.12844000086059e-25,1.29853502219507,0
"894",0.78875,1.34825,0.73475,1.60775,1.63475,1.29425,4.1735,2.7125,0.6598,0.8838,0.5638,0.8894,0.13725,0.18875,0.11625,0.38775,3.54175,3.40915,0.62455,1.20565,0.53155,0.70885,0.36365,0.29975,1.53560785474158,0.618908544398063,0.857488579898054,6.34969938746234e-252,0
"895",0.77075,0.72425,1.78625,1.23125,1.54625,0.68525,4.3895,4.0085,0.5734,0.857,0.8466,0.899,0.26875,0.33625,0.45275,0.21725,1.29535,0.17605,0.31645,1.83745,0.94285,0.27145,0.60215,0.60125,1.24824494196375,0.086389120191886,1.75523035354322e-10,4.4996434849466,1
"896",0.66425,0.81575,1.36025,0.57425,1.30025,1.82675,2.9015,2.6015,0.8138,0.7874,0.8058,0.5918,0.39925,0.13275,0.39675,0.22075,2.04805,3.33115,2.27035,3.22585,0.99055,0.28495,0.57875,0.18365,0.0240412809892545,0.0935999670677044,3.16207392046248e-202,1.50713314082782,0
"897",0.99725,1.72325,1.70675,0.79175,1.04525,1.93025,2.1365,2.2355,0.8986,0.7602,0.7846,0.8922,0.15975,0.53775,0.11025,0.24175,1.00675,1.95835,0.31255,1.86085,0.10225,0.34075,0.08825,0.15665,0.170895854860199,0.0164756734848419,2.05742941422145,9.14945498625449e-127,0
"898",0.64025,1.88675,1.73075,1.17125,1.51175,0.68675,2.8475,4.6115,0.5538,0.8306,0.8406,0.683,0.53025,0.39375,0.38475,0.14925,3.50275,2.89435,2.25865,0.79225,0.24175,0.31645,0.85775,0.46175,0.000252616155693768,0.00113187542915783,1.03757236882727,0.388000045937862,0
"899",1.27775,0.69725,0.64925,1.72925,1.05725,0.82325,3.3455,3.0125,0.7806,0.6582,0.5878,0.8086,0.38775,0.13725,0.44425,0.19275,2.62525,2.35225,2.00905,2.13385,0.51715,0.57115,0.38525,0.26105,0.167925795458307,0.0657690277596634,0.130323389484952,8.67059234014067e-94,0
"900",1.10225,1.97525,0.63275,1.44275,0.65375,1.12625,4.3715,4.7555,0.839,0.609,0.5566,0.8178,0.12625,0.39175,0.54625,0.27775,0.15655,1.77895,2.34055,2.59405,0.55675,0.31465,0.70475,0.13775,0.0291302206158279,0.269193757522085,2.40768080751008e-101,0.776736860657047,1
"901",0.74375,0.98975,1.70975,1.00475,1.10525,0.81575,4.5755,2.6135,0.631,0.6154,0.6614,0.5822,0.50525,0.50325,0.54325,0.56825,2.88265,0.90145,0.79225,0.98335,0.31645,0.16615,0.57605,0.49415,0.00911444719844426,0.00786706542870665,0.196621172589759,2.2940291040835,0
"902",1.04525,1.60325,1.83125,1.12175,1.96175,1.40225,3.3545,3.2975,0.6294,0.543,0.521,0.7786,0.10175,0.17375,0.22025,0.19625,2.32495,1.34995,3.28045,3.34285,0.48565,0.95545,0.78395,0.76775,0.399386448064038,0.542341362744908,1.00612657218075,0.409540086715562,0
"903",0.88775,1.91975,0.63875,1.87775,1.11875,0.71675,2.1635,4.0475,0.649,0.8802,0.8662,0.527,0.43825,0.24925,0.40475,0.10825,1.64245,3.95905,2.92165,1.49815,0.86815,0.52975,0.55175,0.26285,0.0408779588969135,0.0936908673489458,0.0664548742168235,0.457604325791126,0
"904",1.18175,0.69125,1.67675,1.39325,1.91075,1.10675,2.2445,4.3715,0.875,0.8262,0.8094,0.523,0.55325,0.28275,0.44675,0.53275,2.20015,2.60965,2.34835,2.96455,0.28135,0.50725,0.62105,0.46535,0.013163822888085,0.00435999554057621,0.348532160338176,4.80204776734788e-108,0
"905",1.15625,1.61075,1.63325,1.42775,1.38425,1.82525,2.5565,3.6635,0.749,0.6658,0.635,0.887,0.58075,0.39225,0.33875,0.31875,1.56835,3.94735,1.92715,3.76015,0.38395,0.32275,0.74795,0.44825,0.00199986598387776,0.00218892198271374,3.87166020752903e-80,0.415223295590198,0
"906",1.57475,1.79975,1.80275,1.75325,1.42625,1.57625,2.5175,2.6255,0.7782,0.6298,0.6718,0.8026,0.41875,0.19225,0.42675,0.51225,3.56515,1.65025,2.13775,3.73675,0.71515,0.26695,0.58415,0.16835,0.00259495549305152,0.00752402146145988,1.65209785629015e-183,3.88642570509794,0
"907",1.34375,1.77425,1.42325,1.96025,1.94225,1.28675,4.8365,3.7445,0.5422,0.777,0.6782,0.8858,0.52925,0.11125,0.23075,0.50175,2.13775,0.28525,2.83195,1.43185,0.72595,0.54685,0.41855,0.94685,0.829661944490229,0.0722393350716297,4.74802375087211e-98,1.80335706660237,1
"908",1.39025,0.87725,1.08425,1.01225,0.65825,1.70375,3.4865,3.7145,0.5926,0.8318,0.6602,0.6434,0.23975,0.21425,0.26025,0.17325,0.25015,3.84205,2.16115,3.34675,0.12295,0.65305,0.80285,0.40775,0.277474558353502,0.195982112081589,2.94984700933152,2.80697486377495e-18,1
"909",1.29425,1.29725,1.96025,1.49675,1.68725,1.28975,2.0255,2.4275,0.6774,0.7958,0.8538,0.753,0.53875,0.20525,0.35275,0.58725,0.66745,1.50595,3.56125,2.90995,0.10855,0.62695,0.33935,0.27095,0.297884996378057,0.0628729012070074,3.08384286761649,0.0370309652992341,1
"910",1.41275,0.73475,0.84275,1.34825,1.26725,0.91475,3.5705,3.4205,0.8018,0.5042,0.573,0.797,0.15025,0.44625,0.14675,0.57575,0.78055,1.91155,1.80235,3.56125,0.40465,0.39745,0.27185,0.75605,0.541294913628796,0.0735901645603444,8.73081931778262e-33,0.971179935442278,1
"911",0.98225,1.28525,1.18475,0.67925,1.73525,1.47725,2.0615,3.1535,0.6122,0.8402,0.7054,0.6942,0.49375,0.28925,0.25925,0.24225,2.01685,1.19005,1.64245,0.28915,0.56845,0.33175,0.39335,0.77585,0.715707127844942,0.773913725909425,2.14819101751358,5.93770198539874e-05,1
"912",1.59275,1.25225,0.92075,1.69925,1.21625,0.98525,2.1125,2.5655,0.7466,0.7474,0.6562,0.8882,0.14675,0.38475,0.36975,0.14875,1.02235,1.78675,3.01525,3.44815,0.57115,0.96265,0.84065,0.11705,0.280590129907657,0.901832835451919,1.88067607533159e-08,0.213126813563755,0
"913",0.81725,1.77725,1.25375,1.27475,0.83225,1.39025,4.7225,4.9265,0.7854,0.751,0.7962,0.8214,0.21825,0.41325,0.17275,0.13875,2.98015,3.34285,2.96845,0.35935,0.87895,0.89875,0.16925,0.73265,0.0794556029984853,0.156316826070954,0.0104822590560169,2.70384614853692e-30,0
"914",0.71525,0.54725,1.19675,1.33925,0.80975,1.45025,3.4835,2.7065,0.7174,0.5746,0.6466,0.5338,0.42025,0.12125,0.23975,0.21225,2.93725,2.04415,1.61515,1.22125,0.55585,0.86455,0.23135,0.41045,0.417914910667104,0.281167298917538,1.39090533489058,2.07293758516352e-199,0
"915",1.53125,1.33925,1.20875,1.54325,1.49375,1.55975,2.1515,2.0165,0.7614,0.701,0.8822,0.7882,0.54575,0.38025,0.51725,0.23175,2.73835,2.30935,3.97465,3.19075,0.72505,0.81325,0.58505,0.94325,0.837235008854156,0.374178706766608,0.714623643043568,0.553341930211651,1
"916",0.68825,1.86725,1.43975,1.09775,1.61075,0.90275,2.9165,3.3935,0.7662,0.5314,0.841,0.7042,0.44425,0.50575,0.49025,0.37075,0.80785,1.58395,1.31485,1.79455,0.53785,0.90055,0.53825,0.67685,1.49138414206405,0.782464870299606,2.20909883810454,5.53766160776576e-05,1
"917",1.83575,1.64675,1.57325,1.74275,1.08875,1.63475,3.4385,4.3475,0.5934,0.7802,0.6926,0.5062,0.25125,0.24225,0.17725,0.54425,3.90445,2.80465,1.29535,3.00355,0.70165,0.90415,0.86585,0.51755,0.0375249461739253,0.386060548445538,1.87820379887238,4.76799786787758e-218,0
"918",1.11275,1.42475,0.66125,0.86075,1.94375,1.35725,4.1825,3.1805,0.8386,0.7114,0.6282,0.619,0.42425,0.46375,0.17625,0.30325,2.77345,2.75395,3.81865,3.88495,0.67015,0.10855,0.92525,0.25835,NA,NA,NA,NA,0
"919",1.45325,1.06625,1.77125,0.98525,1.88375,1.65425,4.8275,2.1365,0.8074,0.5526,0.6038,0.8142,0.57625,0.11925,0.46775,0.22925,1.50205,3.08155,3.58465,0.75715,0.87355,0.35515,0.17465,0.71285,0.375393486155683,0.516806676805273,1.01808019424412e-23,2.59468105727092,1
"920",1.31075,1.48775,1.18175,1.59875,1.19975,1.90925,3.9035,4.2515,0.5966,0.851,0.6946,0.7458,0.10525,0.48775,0.21525,0.16575,2.04415,2.09875,2.86705,0.39835,0.26155,0.94825,0.85595,0.46625,6.04012771893026e-05,0.000631521131069766,0.962926756440244,0,0
"921",1.89575,1.13075,0.97325,1.80875,1.07675,1.85375,2.9135,3.3725,0.6858,0.5694,0.6238,0.6878,0.20325,0.54325,0.55175,0.26575,3.42475,1.31095,2.56675,1.44355,0.33985,0.45685,0.30875,0.33575,0.0701364741423798,0.103936921344259,3.55167882480257,1.21288637963786e-20,0
"922",1.73525,0.92825,1.48325,1.63475,0.61175,1.35875,2.6105,2.7425,0.7034,0.7674,0.6074,0.8478,0.11175,0.14725,0.44075,0.59675,3.85375,3.43255,1.46305,1.77115,0.64675,0.43795,0.38885,0.11075,0.202056227412171,0.30840946853785,0.565301043079676,2.16564866087115e-27,1
"923",1.01525,1.20125,0.97025,0.88625,1.75475,1.73075,2.0165,2.3705,0.8518,0.831,0.883,0.5022,0.16725,0.49125,0.56275,0.48025,1.94665,1.98175,0.87415,3.05425,0.51445,0.77185,0.15935,0.93155,0.638709154555487,0.160083644576081,1.68520550027428,4.67506118316614e-44,1
"924",0.88325,1.03475,1.33475,0.84425,1.98425,1.18775,3.6065,3.6245,0.5806,0.801,0.8246,0.6194,0.32725,0.56725,0.52775,0.56025,2.38735,0.29305,1.76335,2.75395,0.29305,0.60535,0.09545,0.12155,2.40397195410889,2.19691939237491,0.000484755499719823,0.750617137703371,0
"925",1.09325,1.45925,1.76825,1.82675,1.74725,1.08575,4.3655,2.0795,0.6238,0.8222,0.6626,0.7954,0.51525,0.36825,0.18575,0.20325,2.28595,0.65185,1.99735,3.70165,0.13375,0.96535,0.35555,0.62015,0.170785137669956,0.19340703367452,2.45449224082105,4.16290327112609e-221,0
"926",0.98825,1.24175,1.86575,1.16975,0.62525,0.67775,2.0135,2.2085,0.6266,0.5662,0.6066,0.5734,0.57175,0.28375,0.19275,0.54525,1.49425,0.33595,0.35545,2.67985,0.49735,0.61615,0.47975,0.55265,1.5484241288027,1.44282713014839,0.280041853192411,0.315205900369246,1
"927",1.74875,0.67925,0.88925,1.69025,1.51925,1.80125,2.6735,4.0325,0.5426,0.793,0.8102,0.7174,0.11375,0.57375,0.57925,0.17825,0.71815,3.02695,3.15175,3.13615,0.27415,0.45415,0.23765,0.51305,2.00922760615973,1.28758292505886,0.588891818489331,0.106435210252093,0
"928",0.53525,1.93175,1.09625,1.49225,1.12325,1.24325,4.1435,4.5815,0.5846,0.549,0.5842,0.7154,0.31625,0.56225,0.27525,0.23325,3.31945,3.46765,0.89755,0.15265,0.40285,0.87805,0.62465,0.92705,0.000894895132142314,-0.00149552958992521,0.0164578775107876,5.26766142921258e-144,0
"929",1.10975,1.18925,1.02125,1.16225,0.80825,0.56975,3.5285,3.2165,0.5826,0.655,0.667,0.839,0.27525,0.13075,0.27875,0.34175,1.60345,0.29695,2.82025,3.38185,0.88795,0.37855,0.74615,0.90815,0.275014490169243,0.0167616417950632,1.53723333636384e-260,0.352125844219526,0
"930",1.51325,0.78125,1.87025,1.04675,1.81475,1.95275,4.9415,4.0055,0.6458,0.7298,0.7934,0.7106,0.22525,0.23475,0.28825,0.47425,0.95215,2.16115,3.98245,1.78675,0.27955,0.27595,0.19085,0.36545,NA,NA,NA,NA,0
"931",1.42325,1.79225,1.06625,1.46375,1.86275,1.23425,3.2795,3.8345,0.8414,0.6662,0.6978,0.8006,0.11825,0.10325,0.41975,0.49125,1.84525,2.53165,1.75555,2.75785,0.15085,0.49105,0.66335,0.29435,0.0980722346180518,0.0938419534507043,1.48718203739423,-6.64028768269353e-155,0
"932",0.59225,1.46525,1.23875,0.84125,0.55925,1.21325,2.8505,2.8625,0.515,0.5818,0.7966,0.829,0.16975,0.15425,0.31675,0.11825,3.41695,1.54495,3.89665,3.22195,0.20215,0.23995,0.81545,0.64175,-0.00505518914370245,0.0221542375710922,0.0657198618097845,1.50735629614827,0
"933",0.90875,1.12775,1.90475,1.20725,1.68425,1.53275,3.9965,2.3315,0.689,0.5474,0.875,0.5498,0.55375,0.48125,0.58125,0.13625,2.45365,1.63075,0.30475,1.38895,0.34255,0.26605,0.48965,0.14405,0.0133472126841729,0.0161212066128904,0.623842495120047,2.77838120813103e-38,0
"934",1.38875,0.62675,1.31975,1.00625,1.76525,1.95575,2.5595,3.4775,0.723,0.7738,0.7598,0.713,0.54975,0.54575,0.51225,0.52125,2.15725,3.18685,3.68995,2.89825,0.62065,0.60175,0.46265,0.16385,0.180184206797354,0.55962685844739,0.0776408770091731,0.0658991104375564,0
"935",0.87725,0.86675,1.21025,1.94975,0.72425,0.66575,4.3595,3.6845,0.6482,0.849,0.5626,0.5694,0.52625,0.31125,0.32875,0.46875,3.45985,3.01525,0.56605,3.62365,0.93565,0.56485,0.88655,0.39965,1.60804077692258,0.982628323897071,0.325289379082793,0.754845630823405,0
"936",0.75575,0.89825,1.49975,1.90025,1.96025,0.76925,4.9085,4.8515,0.6254,0.5062,0.8182,0.5538,0.34725,0.14225,0.48475,0.38375,0.56995,2.13385,2.42635,2.82025,0.21655,0.24625,0.64085,0.65525,NA,NA,NA,NA,0
"937",0.62525,1.91375,1.21475,1.01675,1.56875,1.38575,2.3345,3.1235,0.827,0.6678,0.7926,0.6422,0.59875,0.42875,0.29875,0.15925,0.29695,3.81865,0.19555,1.23685,0.46225,0.79435,0.20435,0.69485,2.11782931456953,0.356607339342166,1.18404593781725,2.9831054321711e-08,1
"938",1.92425,1.69325,1.36475,1.98425,1.34075,1.34525,2.3735,3.8495,0.5882,0.7038,0.5594,0.5114,0.25075,0.13875,0.58775,0.35875,0.19555,2.68375,1.49815,2.54725,0.75025,0.16165,0.25745,0.06755,3.59122845352671e-06,2.9242125029104e-05,1.59949523874226e-50,1.87416434953499,0
"939",0.70175,1.90775,0.59525,1.85525,1.06025,1.85825,2.4815,3.9875,0.893,0.8246,0.5722,0.5382,0.43475,0.24875,0.51175,0.59175,1.15885,0.38275,0.95605,0.32815,0.72865,0.80695,0.77225,0.75515,0.889815731032461,3.43823999110115,1.73762035845192,1.5356253295249e-07,1
"940",0.51275,1.70675,1.78925,0.82025,1.62575,0.80975,3.6185,4.8095,0.551,0.8934,0.7214,0.785,0.47375,0.33075,0.39925,0.40325,0.99895,3.65485,3.38965,1.78285,0.78985,0.89065,0.47795,0.67145,2.26545563029678,1.4750480644324,1.36206321418216e-24,1.35355743354272,0
"941",1.94225,1.65275,1.90625,1.11425,1.35725,1.60025,2.6045,4.9325,0.5778,0.6846,0.8962,0.5286,0.49975,0.13525,0.23575,0.40675,2.37565,0.43345,1.87255,2.18455,0.68095,0.43525,0.82355,0.37535,0.00583979672352612,0.0107175146827775,6.07146638362029e-173,0.645018265476854,0
"942",1.69025,1.71125,1.71875,1.74125,1.33775,0.90425,2.5055,2.6855,0.815,0.8278,0.6138,0.6214,0.25025,0.21925,0.17375,0.23525,2.52775,1.40065,3.31165,0.16045,0.65305,0.20485,0.77945,0.38435,0.250723947871814,0.921753341949768,0.975354216354544,0.228528220113641,1
"943",1.55675,1.28825,1.45025,0.64325,1.18475,1.68125,4.2305,3.8105,0.6154,0.7418,0.6866,0.8822,0.30175,0.45175,0.20375,0.37275,0.70645,0.60505,2.29765,3.61975,0.38035,0.23635,0.48695,0.85595,NA,NA,NA,NA,0
"944",1.46225,0.58475,1.78775,1.55675,1.50575,1.36175,3.2645,2.0015,0.6642,0.819,0.6174,0.6642,0.20025,0.11575,0.57875,0.14975,3.52225,2.45755,3.15955,2.43805,0.64135,0.22285,0.21875,0.05225,0.0147959000035061,0.272892902937635,1.01067632456948e-58,1.01781258027183,0
"945",0.70925,1.40075,1.47575,1.15175,1.20275,1.41125,3.5675,4.2395,0.7458,0.8902,0.6406,0.7638,0.36425,0.17425,0.35425,0.31325,2.64085,1.55665,0.55045,2.91385,0.32635,0.55855,0.39695,0.37625,0.00564975517736372,0.00673163214525463,3.03288887042312,9.47101853438766e-128,0
"946",0.87875,1.04675,1.66025,1.62725,0.92225,0.74075,2.6945,2.7845,0.5562,0.813,0.8846,0.615,0.51225,0.36225,0.43975,0.13675,2.69935,3.35845,2.19235,1.55275,0.15895,0.56935,0.45365,0.28805,NA,NA,NA,NA,0
"947",1.85525,1.17875,1.64675,1.56275,0.66275,0.65675,3.1655,3.0875,0.643,0.7746,0.7282,0.5042,0.43875,0.56125,0.22325,0.49375,2.50825,3.79525,3.21415,2.21965,0.57295,0.84205,0.38795,0.89465,1.55020638543241,0.865440140732471,0.0133848161701635,4.92562642166401e-176,0
"948",1.03775,1.73075,1.35425,1.55375,1.29875,0.52325,4.8095,2.7455,0.7402,0.7266,0.7506,0.7238,0.19775,0.43275,0.32025,0.39025,2.76955,0.96385,2.27425,3.93955,0.32905,0.44965,0.56975,0.90635,0.248519833488096,0.214103176439025,0.810901108616182,0.0772320793027062,1
"949",0.59525,0.77075,0.58775,0.89075,1.53125,0.73625,2.3255,4.7165,0.5394,0.6986,0.7634,0.8434,0.40475,0.47625,0.30825,0.15825,1.40455,0.57775,3.54565,0.36715,0.71335,0.80515,0.70295,0.40415,0.624915851947628,2.61125337411065,2.28892914960725e-05,1.56239295226794,1
"950",1.28225,1.36475,0.66875,0.69575,0.50075,1.83275,4.8185,2.9765,0.7778,0.8442,0.781,0.6458,0.47525,0.26175,0.26075,0.14575,0.98725,1.80235,3.14785,1.10425,0.18235,0.16255,0.56165,0.16295,0.0712679228368869,0.175510557218571,1.55035479279089,0.000926230117366926,1
"951",1.16825,1.02875,0.76325,1.32725,1.31375,1.00175,2.5925,2.4485,0.765,0.6558,0.6146,0.821,0.52325,0.37275,0.32725,0.38825,1.30705,2.35615,0.12925,0.61285,0.52075,0.34705,0.90455,0.73535,0.670552084335698,0.99952159753311,1.28502157975681,0.779138855253687,1
"952",0.52025,0.62375,0.74525,1.67525,1.00775,1.36025,2.8595,4.4915,0.7554,0.5398,0.5694,0.827,0.10725,0.41575,0.38025,0.52075,2.34055,2.46535,1.85695,0.77665,0.25795,0.78625,0.24035,0.91625,NA,NA,NA,NA,0
"953",1.40975,0.62225,1.71725,1.06025,0.51875,1.22075,4.8875,4.4135,0.8326,0.6382,0.899,0.5706,0.43525,0.16825,0.28175,0.22825,1.19005,3.21805,0.62065,3.47155,0.57655,0.60445,0.27005,0.53555,0.828727773760864,0.323124199424046,0.797489973615832,7.18326143560683e-70,0
